season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,BAL,3,00-0038142,LB,David Ojabo,David,Ojabo,Quadricep,,Questionable,Quadricep,,Full Participation in Practice,2024-09-20T18:32:22Z
2024,REG,BAL,3,00-0039232,CB,Nate Wiggins,Nate,Wiggins,Neck,Concussion,Questionable,Neck,Concussion,Limited Participation in Practice,2024-09-20T18:32:22Z
2024,REG,BUF,3,00-0034857,QB,Josh Allen,Josh,Allen,,,,Left Hand,,Full Participation in Practice,2024-09-21T17:36:46Z
2024,REG,BUF,3,00-0035537,RB,Ty Johnson,Ty,Johnson,,,,Knee,,Full Participation in Practice,2024-09-21T17:36:46Z
2024,REG,BUF,3,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,,Full Participation in Practice,2024-09-21T17:36:46Z
2024,REG,BUF,3,00-0033907,DE,Dawuane Smoot,Dawuane,Smoot,,,,Toe,,Full Participation in Practice,2024-09-21T17:36:55Z
2024,REG,BUF,3,00-0039879,DE,Javon Solomon,Javon,Solomon,,,,Oblique,,Full Participation in Practice,2024-09-21T17:37:02Z
2024,REG,BUF,3,00-0036403,DE,Casey Toohill,Casey,Toohill,,,,Knee,,Full Participation in Practice,2024-09-21T17:36:46Z
2024,REG,BUF,3,00-0033869,QB,Mitchell Trubisky,Mitchell,Trubisky,,,,Knee,,Full Participation in Practice,2024-09-21T17:36:46Z
2024,REG,BUF,3,00-0035357,CB,Cameron Lewis,Cameron,Lewis,Evaluated for a head injury and cleared to return ,,Note,,,"
    ",2024-09-24T00:46:52Z
2024,REG,BUF,3,00-0037254,LB,Terrel Bernard,Terrel,Bernard,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2024-09-21T17:38:02Z
2024,REG,BUF,3,00-0034376,CB,Taron Johnson,Taron,Johnson,Forearm,,Out,Forearm,,Did Not Participate In Practice,2024-09-21T17:38:08Z
2024,REG,CAR,3,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T20:40:37Z
2024,REG,CAR,3,00-0036825,TE,Feleipe Franks,Feleipe,Franks,,,,Not injury related - personal matter,,Full Participation in Practice,2024-09-20T20:40:19Z
2024,REG,CAR,3,00-0036325,G,Robert Hunt,Robert,Hunt,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:39:39Z
2024,REG,CAR,3,00-0036417,G,Damien Lewis,Damien,Lewis,,,,Groin,,Full Participation in Practice,2024-09-20T20:39:52Z
2024,REG,CAR,3,00-0033284,T,Taylor Moton,Taylor,Moton,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T20:40:06Z
2024,REG,CAR,3,00-0037005,TE,Tommy Tremble,Tommy,Tremble,,,,Hamstring,Back,Limited Participation in Practice,2024-09-20T20:38:38Z
2024,REG,CAR,3,00-0030035,WR,Adam Thielen,Adam,Thielen,Hamstring,,Out,,,"
    ",2024-09-22T22:02:59Z
2024,REG,CAR,3,00-0035409,DT,Shy Tuttle,Shy,Tuttle,Foot,,Doubtful,Foot,,Did Not Participate In Practice,2024-09-20T20:41:04Z
2024,REG,CAR,3,00-0036431,S,Jordan Fuller,Jordan,Fuller,Hamstring,,Questionable,,,"
    ",2024-09-22T22:24:54Z
2024,REG,CAR,3,00-0035244,S,Lonnie Johnson,Lonnie,Johnson,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2024-09-20T20:41:22Z
2024,REG,CAR,3,00-0032889,DE,A'Shawn Robinson,A'Shawn,Robinson,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T20:41:36Z
2024,REG,CAR,3,00-0035669,S,Nick Scott,Nick,Scott,Neck,,Questionable,Neck,,Limited Participation in Practice,2024-09-20T20:41:51Z
2024,REG,CHI,3,00-0039822,T,Kiran Amegadjie,Kiran,Amegadjie,,,,Quadricep,,Full Participation in Practice,2024-09-20T18:40:57Z
2024,REG,CHI,3,00-0033066,DT,Andrew Billings,Andrew,Billings,,,,Groin,,Full Participation in Practice,2024-09-20T18:42:33Z
2024,REG,CHI,3,00-0036953,T,Teven Jenkins,Teven,Jenkins,,,,Thigh,,Full Participation in Practice,2024-09-20T18:43:16Z
2024,REG,CHI,3,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T18:41:22Z
2024,REG,CHI,3,00-0039919,WR,Rome Odunze,Rome,Odunze,,,,Knee,,Full Participation in Practice,2024-09-20T18:43:28Z
2024,REG,CHI,3,00-0035647,DE,Montez Sweat,Montez,Sweat,,,,Elbow,,Full Participation in Practice,2024-09-20T18:43:39Z
2024,REG,CHI,3,00-0033782,DE,DeMarcus Walker,DeMarcus,Walker,,,,Foot,,Full Participation in Practice,2024-09-20T18:43:45Z
2024,REG,CHI,3,00-0038395,CB,Terell Smith,Terell,Smith,Hip,,Out,,,"
    ",2024-09-22T18:45:26Z
2024,REG,CHI,3,00-0030279,WR,Keenan Allen,Keenan,Allen,Heel,Not injury related - personal matter,Out,Heel,Not injury related - personal ,Did Not Participate In Practice,2024-09-20T18:44:12Z
2024,REG,CHI,3,00-0035099,FB,Khari Blasingame,Khari,Blasingame,Hand,Knee,Out,Hand,Knee,Did Not Participate In Practice,2024-09-20T18:44:30Z
2024,REG,CHI,3,00-0035594,RB,Travis Homer,Travis,Homer,Finger,,Out,Finger,,Did Not Participate In Practice,2024-09-20T18:44:52Z
2024,REG,CHI,3,00-0038937,DT,Zacch Pickens,Zacch,Pickens,Groin,,Out,Groin,,Did Not Participate In Practice,2024-09-20T18:45:12Z
2024,REG,CHI,3,00-0035649,G,Nate Davis,Nate,Davis,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-20T18:44:06Z
2024,REG,CIN,3,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,,Full Participation in Practice,2024-09-21T18:15:28Z
2024,REG,CIN,3,00-0034829,TE,Mike Gesicki,Mike,Gesicki,,,,Calf,,Full Participation in Practice,2024-09-21T18:15:41Z
2024,REG,CIN,3,00-0036410,WR,Tee Higgins,Tee,Higgins,,,,Hamstring,,Full Participation in Practice,2024-09-21T18:15:47Z
2024,REG,CIN,3,00-0039925,T,Amarius Mims,Amarius,Mims,,,,Pectoral,,Full Participation in Practice,2024-09-21T18:16:13Z
2024,REG,CIN,3,00-0032071,T,Trenton Brown,Trenton,Brown,Knee,,Out,,,"
    ",2024-09-24T02:14:55Z
2024,REG,CIN,3,00-0034613,TE,Tanner Hudson,Tanner,Hudson,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-21T18:17:19Z
2024,REG,CIN,3,00-0032759,DT,Sheldon Rankins,Sheldon,Rankins,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-21T18:17:57Z
2024,REG,CIN,3,00-0034800,DT,B.J. Hill,B.J.,Hill,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-21T18:17:01Z
2024,REG,CIN,3,00-0032939,S,Vonn Bell,Vonn,Bell,Back,,Questionable,Back,,Did Not Participate In Practice,2024-09-21T18:16:41Z
2024,REG,CIN,3,00-0039908,DT,Kris Jenkins,Kris,Jenkins,Thumb,,Questionable,Thumb,,Full Participation in Practice,2024-09-21T18:17:43Z
2024,REG,CLE,3,00-0037250,CB,Martin Emerson,Martin,Emerson,,,,Ankle,Shoulder,Full Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0034807,DE,Ogbonnia Okoronkwo,Ogbonnia,Okoronkwo,,,,gameday concussion protocol evaluation,,Full Participation in Practice,2024-09-18T19:51:09Z
2024,REG,CLE,3,00-0036915,LB,Jeremiah Owusu-Koramoah,Jeremiah,Owusu-Koramoah,,,,Hand,,Full Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0039379,WR,Jamari Thrash,Jamari,Thrash,,,,Illness,,Full Participation in Practice,2024-09-20T18:54:31Z
2024,REG,CLE,3,00-0033546,DT,Dalvin Tomlinson,Dalvin,Tomlinson,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T18:54:41Z
2024,REG,CLE,3,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Foot,,Limited Participation in Practice,2024-09-20T18:54:18Z
2024,REG,CLE,3,00-0029008,LS,Charley Hughlett,Charley,Hughlett,,,,Foot,,Limited Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0039014,T,Dawand Jones,Dawand,Jones,,,,Knee,,Limited Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Back,,Limited Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,Toe,Limited Participation in Practice,2024-09-20T18:55:00Z
2024,REG,CLE,3,00-0037251,DE,Alex Wright,Alex,Wright,,,,Triceps,Elbow,Limited Participation in Practice,2024-09-20T18:53:56Z
2024,REG,CLE,3,00-0034399,G,Wyatt Teller,Wyatt,Teller,Knee,,Out,,,"
    ",2024-09-22T19:01:32Z
2024,REG,CLE,3,00-0033885,TE,David Njoku,David,Njoku,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T18:55:57Z
2024,REG,CLE,3,00-0038098,RB,Pierre Strong,Pierre,Strong,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T18:56:12Z
2024,REG,CLE,3,00-0036866,T,James Hudson,James,Hudson,Shoulder,,Questionable,,,"
    ",2024-09-22T19:14:34Z
2024,REG,CLE,3,00-0033057,T,Jack Conklin,Jack,Conklin,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T18:55:29Z
2024,REG,CLE,3,00-0036267,T,Jedrick Wills,Jedrick,Wills,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T18:55:29Z
2024,REG,DAL,3,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T19:48:49Z
2024,REG,DAL,3,00-0036361,CB,Trevon Diggs,Trevon,Diggs,,,,Foot,,Full Participation in Practice,2024-09-20T18:55:16Z
2024,REG,DAL,3,00-0038041,TE,Jake Ferguson,Jake,Ferguson,,,,Knee,,Full Participation in Practice,2024-09-20T18:55:10Z
2024,REG,DAL,3,00-0033877,S,Malik Hooker,Malik,Hooker,,,,Shoulder,,Full Participation in Practice,2024-09-20T18:55:00Z
2024,REG,DAL,3,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T19:49:03Z
2024,REG,DAL,3,00-0039900,DE,Marshawn Kneeland,Marshawn,Kneeland,,,,Calf,,Full Participation in Practice,2024-09-20T18:53:48Z
2024,REG,DAL,3,00-0036358,WR,CeeDee Lamb,CeeDee,Lamb,,,,Ankle,,Full Participation in Practice,2024-09-20T18:54:33Z
2024,REG,DAL,3,00-0031411,DE,Demarcus Lawrence,Demarcus,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T19:49:35Z
2024,REG,DAL,3,00-0033928,CB,Jourdan Lewis,Jourdan,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-19T19:49:50Z
2024,REG,DAL,3,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,Knee,Full Participation in Practice,2024-09-20T18:53:48Z
2024,REG,DAL,3,00-0038742,DE,Tyrus Wheat,Tyrus,Wheat,,,,Not injury related - personal matter,,Full Participation in Practice,2024-09-19T16:45:46Z
2024,REG,DAL,3,00-0037561,S,Markquese Bell,Markquese,Bell,Ankle,,Out,,,"
    ",2024-09-22T23:13:21Z
2024,REG,DAL,3,00-0038640,WR,Jalen Brooks,Jalen,Brooks,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-20T18:55:56Z
2024,REG,DAL,3,00-0038545,DT,Mazi Smith,Mazi,Smith,Back,,Questionable,Back,,Limited Participation in Practice,2024-09-20T18:55:56Z
2024,REG,DAL,3,00-0038741,WR,John Stephens,John,Stephens,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-20T18:55:56Z
2024,REG,DEN,3,00-0035248,DE,Zach Allen,Zach,Allen,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0037252,TE,Greg Dulcich,Greg,Dulcich,,,,Knee,Ankle,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0034805,DE,John Franklin-Myers,John,Franklin-Myers,,,,Concussion,,Full Participation in Practice,2024-09-20T20:17:17Z
2024,REG,DEN,3,00-0036221,S,Brandon Jones,Brandon,Jones,,,,Foot,,Full Participation in Practice,2024-09-20T20:17:11Z
2024,REG,DEN,3,00-0033943,WR,Josh Reynolds,Josh,Reynolds,,,,Achilles,,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0036422,TE,Adam Trautman,Adam,Trautman,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0039424,WR,Devaughn Vele,Devaughn,Vele,,,,Ribs,,Full Participation in Practice,2024-09-20T20:06:48Z
2024,REG,DEN,3,00-0036995,LB,Baron Browning,Baron,Browning,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-20T20:07:00Z
2024,REG,DEN,3,00-0038605,S,J.L. Skinner,J.L.,Skinner,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T20:17:05Z
2024,REG,DET,3,00-0034344,DE,Marcus Davenport,Marcus,Davenport,,,,Groin,,Full Participation in Practice,2024-09-20T19:45:02Z
2024,REG,DET,3,00-0037667,S,Kerby Joseph,Kerby,Joseph,,,,Back,,Full Participation in Practice,2024-09-20T19:45:02Z
2024,REG,DET,3,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,,,,Quadricep,,Full Participation in Practice,2024-09-20T19:45:02Z
2024,REG,DET,3,00-0036964,LB,Derrick Barnes,Derrick,Barnes,Knee,,Out,,,"
    ",2024-09-22T22:01:17Z
2024,REG,DET,3,00-0036624,DT,Alim McNeill,Alim,McNeill,Shoulder,,Out,,,"
    ",2024-09-22T22:10:50Z
2024,REG,DET,3,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T19:47:26Z
2024,REG,DET,3,00-0039862,CB,Ennis Rakestraw,Ennis,Rakestraw,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T19:47:13Z
2024,REG,DET,3,00-0039141,S,Brian Branch,Brian,Branch,Neck,,Questionable,,,"
    ",2024-09-22T23:13:15Z
2024,REG,DET,3,00-0039065,TE,Sam LaPorta,Sam,LaPorta,Ankle,,Questionable,,,"
    ",2024-09-22T22:27:16Z
2024,REG,DET,3,00-0033914,LB,Alex Anzalone,Alex,Anzalone,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2024-09-20T19:46:29Z
2024,REG,DET,3,00-0039903,CB,Terrion Arnold,Terrion,Arnold,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-09-20T19:46:29Z
2024,REG,DET,3,00-0032395,G,Graham Glasgow,Graham,Glasgow,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:46:29Z
2024,REG,DET,3,00-0039451,WR,Isaiah Williams,Isaiah,Williams,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2024-09-20T19:49:48Z
2024,REG,GB,3,00-0037083,DE,Kingsley Enagbare,Kingsley,Enagbare,,,,Groin,,Full Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0039649,K,Brayden Narveson,Brayden,Narveson,,,,Right Foot,,Full Participation in Practice,2024-09-21T18:11:05Z
2024,REG,GB,3,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Toe,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0035700,RB,Josh Jacobs,Josh,Jacobs,,,,Back,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Illness,Glute,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0036622,C,Josh Myers,Josh,Myers,,,,Ankle,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0039146,WR,Jayden Reed,Jayden,Reed,,,,Calf,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0037817,T,Zach Tom,Zach,Tom,,,,Quadricep,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0037196,T,Rasheed Walker,Rasheed,Walker,,,,Shoulder,,Limited Participation in Practice,2024-09-20T19:28:42Z
2024,REG,GB,3,00-0039904,T,Jordan Morgan,Jordan,Morgan,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-09-20T19:30:13Z
2024,REG,GB,3,00-0038408,CB,Carrington Valentine,Carrington,Valentine,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-09-20T19:30:37Z
2024,REG,GB,3,00-0038996,TE,Tucker Kraft,Tucker,Kraft,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-22T19:00:09Z
2024,REG,GB,3,00-0036264,QB,Jordan Love,Jordan,Love,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:29:36Z
2024,REG,HOU,3,00-0035166,LB,Azeez Al-Shaair,Azeez,Al-Shaair,,,,Shin,,Full Participation in Practice,2024-09-20T19:15:56Z
2024,REG,HOU,3,00-0035150,CB,Kris Boyd,Kris,Boyd,,,,Hip,,Full Participation in Practice,2024-09-20T19:16:03Z
2024,REG,HOU,3,00-0036554,WR,Nico Collins,Nico,Collins,,,,Hip,Foot,Full Participation in Practice,2024-09-20T19:16:09Z
2024,REG,HOU,3,00-0034275,DT,Folorunso Fatukasi,Folorunso,Fatukasi,,,,Shoulder,,Full Participation in Practice,2024-09-20T19:16:16Z
2024,REG,HOU,3,00-0039343,CB,Kamari Lassiter,Kamari,Lassiter,,,,Elbow,,Full Participation in Practice,2024-09-20T19:15:48Z
2024,REG,HOU,3,00-0034383,TE,Dalton Schultz,Dalton,Schultz,,,,Ankle,,Full Participation in Practice,2024-09-20T19:15:48Z
2024,REG,HOU,3,00-0037258,RB,Dameon Pierce,Dameon,Pierce,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T19:19:33Z
2024,REG,HOU,3,00-0033897,RB,Joe Mixon,Joe,Mixon,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2024-09-20T19:18:45Z
2024,REG,HOU,3,00-0038615,C,Jarrett Patterson,Jarrett,Patterson,Calf,,Questionable,Calf,,Did Not Participate In Practice,2024-09-20T19:17:43Z
2024,REG,HOU,3,00-0038936,C,Juice Scruggs,Juice,Scruggs,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-20T19:17:43Z
2024,REG,HOU,3,00-0034355,S,M.J. Stewart,M.J.,Stewart,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-20T19:17:43Z
2024,REG,IND,3,00-0032383,C,Ryan Kelly,Ryan,Kelly,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-20T14:21:10Z
2024,REG,IND,3,00-0034836,T,Braden Smith,Braden,Smith,,,,Knee,,Did Not Participate In Practice,2024-09-20T13:02:09Z
2024,REG,IND,3,00-0036253,S,Julian Blackmon,Julian,Blackmon,,,,Shoulder,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0038997,WR,Josh Downs,Josh,Downs,,,,Ankle,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0035269,K,Matt Gay,Matt,Gay,,,,Right Quadricep,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0037323,S,Rodney Thomas,Rodney,Thomas,,,,Shoulder,,Full Participation in Practice,2024-09-20T12:57:24Z
2024,REG,IND,3,00-0036479,DE,Kwity Paye,Kwity,Paye,Quadricep,,Out,,,"
    ",2024-09-22T20:16:21Z
2024,REG,IND,3,00-0033393,CB,Kenny Moore,Kenny,Moore,Hip,,Out,Thumb,,Full Participation in Practice,2024-09-22T20:16:03Z
2024,REG,IND,3,00-0036252,WR,Michael Pittman,Michael,Pittman,Back,Calf,Questionable,Back,Calf,Did Not Participate In Practice,2024-09-20T13:01:50Z
2024,REG,IND,3,00-0039340,DE,Laiatu Latu,Laiatu,Latu,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-09-20T12:57:33Z
2024,REG,JAX,3,00-0032164,DE,Arik Armstead,Arik,Armstead,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-21T17:02:27Z
2024,REG,JAX,3,00-0033889,T,Cam Robinson,Cam,Robinson,,,,Knee,,Full Participation in Practice,2024-09-21T17:01:50Z
2024,REG,JAX,3,00-0039353,CB,Jarrian Jones,Jarrian,Jones,Shoulder,,Out,,,"
    ",2024-09-24T01:26:30Z
2024,REG,JAX,3,00-0034413,LB,Foyesade Oluokun,Foyesade,Oluokun,Foot,,Out,,,"
    ",2024-09-24T01:59:54Z
2024,REG,JAX,3,00-0033881,TE,Evan Engram,Evan,Engram,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-21T17:02:51Z
2024,REG,JAX,3,00-0038934,T,Anton Harrison,Anton,Harrison,Knee,,Questionable,,,"
    ",2024-09-24T01:59:45Z
2024,REG,JAX,3,00-0038555,RB,Tank Bigsby,Tank,Bigsby,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-09-21T17:03:17Z
2024,REG,JAX,3,00-0036497,WR,Tim Jones,Tim,Jones,Foot,,Questionable,Foot,,Limited Participation in Practice,2024-09-21T17:05:48Z
2024,REG,JAX,3,00-0034968,S,Darnell Savage,Darnell,Savage,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2024-09-21T17:04:56Z
2024,REG,KC,3,00-0036378,DE,Michael Danna,Michael,Danna,,,,Quadricep,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,KC,3,00-0037198,CB,Nazeeh Johnson,Nazeeh,Johnson,,,,Hamstring,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,KC,3,00-0034818,DT,Derrick Nnadi,Derrick,Nnadi,,,,Triceps,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,KC,3,00-0030757,DT,Mike Pennel,Mike,Pennel,,,,Groin,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,KC,3,00-0039894,WR,Xavier Worthy,Xavier,Worthy,,,,Quadricep,,Full Participation in Practice,2024-09-20T18:41:52Z
2024,REG,LA,3,00-0033884,CB,Tre'Davious White,Tre'Davious,White,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-20T19:48:57Z
2024,REG,LA,3,00-0036339,G,Kevin Dotson,Kevin,Dotson,,,,Foot,,Full Participation in Practice,2024-09-20T19:48:45Z
2024,REG,LA,3,00-0039074,TE,Davis Allen,Davis,Allen,Back,,Out,Back,,Did Not Participate In Practice,2024-09-20T19:50:19Z
2024,REG,LA,3,00-0033908,WR,Cooper Kupp,Cooper,Kupp,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-20T19:50:36Z
2024,REG,LA,3,00-0036903,DT,Bobby Brown,Bobby,Brown,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-20T19:51:40Z
2024,REG,LA,3,00-0037839,CB,Cobie Durant,Cobie,Durant,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-09-20T19:51:21Z
2024,REG,LA,3,00-0039750,K,Joshua Karty,Joshua,Karty,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-20T19:51:04Z
2024,REG,LAC,3,00-0034830,TE,Hayden Hurst,Hayden,Hurst,,,,Ankle,,Full Participation in Practice,2024-09-20T19:04:42Z
2024,REG,LAC,3,00-0031040,DE,Khalil Mack,Khalil,Mack,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-20T19:03:38Z
2024,REG,LAC,3,00-0039346,LB,Junior Colson,Junior,Colson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-20T19:07:44Z
2024,REG,LAC,3,00-0033156,DE,Joey Bosa,Joey,Bosa,Hip,,Out,Hip,,Full Participation in Practice,2024-09-22T18:31:35Z
2024,REG,LAC,3,00-0037009,T,Rashawn Slater,Rashawn,Slater,Pectoral,,Questionable,,,"
    ",2024-09-22T19:10:30Z
2024,REG,LAC,3,00-0036355,QB,Justin Herbert,Justin,Herbert,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-09-20T19:07:26Z
2024,REG,LAC,3,00-0036988,WR,Josh Palmer,Josh,Palmer,Elbow,Calf,Questionable,Elbow,Calf,Did Not Participate In Practice,2024-09-20T19:07:26Z
2024,REG,LAC,3,00-0036380,S,Alohi Gilman,Alohi,Gilman,Knee,,Questionable,Knee,,Full Participation in Practice,2024-09-20T19:07:26Z
2024,REG,LAC,3,00-0032146,DE,Bud Dupree,Bud,Dupree,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-09-20T19:07:26Z
2024,REG,LAC,3,00-0037307,CB,Ja'Sir Taylor,Ja'Sir,Taylor,Fibula,,Questionable,Fibula,,Limited Participation in Practice,2024-09-20T19:07:26Z
2024,REG,LV,3,00-0039374,LB,Tommy Eichenberg,Tommy,Eichenberg,,,,Knee,,Full Participation in Practice,2024-09-20T20:54:38Z
2024,REG,LV,3,00-0034759,T,Kolton Miller,Kolton,Miller,,,,Shoulder,,Full Participation in Practice,2024-09-20T20:54:53Z
2024,REG,LV,3,00-0037255,G,Dylan Parham,Dylan,Parham,,,,Foot,,Full Participation in Practice,2024-09-20T20:55:03Z
2024,REG,LV,3,00-0036878,DE,Janarius Robinson,Janarius,Robinson,,,,Hand,,Full Participation in Practice,2024-09-20T20:54:38Z
2024,REG,LV,3,00-0038602,S,Christopher Smith,Christopher,Smith,,,,Knee,,Full Participation in Practice,2024-09-20T20:54:38Z
